instance,n,known_opt,combo_id,combo_label,coded_alpha,coded_Ni,coded_Imax,coded_Mstag,alpha,N_iter,I_max,M_stag,rep,seed,final_semi,final_feas,gap_pct,t_best_feas,wall_s
airland11,200,12462.18,14,a+Ni+Im+Ms-,1,1,1,-1,0.995,400,1200,30,2,55,13231.53,13231.53,6.1735,60.6559,66.653
airland11,200,12462.18,15,a+Ni+Im+Ms+,1,1,1,1,0.995,400,1200,180,1,42,12424.72,12424.72,-0.3006,155.2767,179.6172
airland11,200,12462.18,15,a+Ni+Im+Ms+,1,1,1,1,0.995,400,1200,180,2,55,12756.39,12756.39,2.3608,153.0336,179.6601
airland11,200,12462.18,16,CENTER,0,0,0,0,0.98,200,600,100,1,42,12571.25,12571.25,0.8752,54.3544,64.2822
airland11,200,12462.18,16,CENTER,0,0,0,0,0.98,200,600,100,2,55,12916.36,12916.36,3.6445,55.8311,63.0969
airland12,250,16629.1,0,a-Ni-Im-Ms-,-1,-1,-1,-1,0.95,80,200,30,1,42,19964.72,19964.72,20.0589,3.2553,4.6782
airland12,250,16629.1,0,a-Ni-Im-Ms-,-1,-1,-1,-1,0.95,80,200,30,2,55,19636.11,19636.11,18.0828,3.3167,6.2597
airland12,250,16629.1,1,a-Ni-Im-Ms+,-1,-1,-1,1,0.95,80,200,180,1,42,19732.51,19732.51,18.6625,8.29,8.8142
airland12,250,16629.1,1,a-Ni-Im-Ms+,-1,-1,-1,1,0.95,80,200,180,2,55,20023.82,20023.82,20.4143,8.1419,8.3741
airland12,250,16629.1,2,a-Ni-Im+Ms-,-1,-1,1,-1,0.95,80,1200,30,1,42,19964.72,19964.72,20.0589,3.262,4.7262
airland12,250,16629.1,2,a-Ni-Im+Ms-,-1,-1,1,-1,0.95,80,1200,30,2,55,19636.11,19636.11,18.0828,3.3116,6.2526
airland12,250,16629.1,3,a-Ni-Im+Ms+,-1,-1,1,1,0.95,80,1200,180,1,42,16623.77,16623.77,-0.0321,64.7343,66.2589
airland12,250,16629.1,3,a-Ni-Im+Ms+,-1,-1,1,1,0.95,80,1200,180,2,55,17070.76,17070.76,2.6559,66.1191,67.4598
airland12,250,16629.1,4,a-Ni+Im-Ms-,-1,1,-1,-1,0.95,400,200,30,1,42,16807.94,16807.94,1.0755,51.2749,55.7124
airland12,250,16629.1,4,a-Ni+Im-Ms-,-1,1,-1,-1,0.95,400,200,30,2,55,17418.5,17418.5,4.7471,53.1192,53.4834
airland12,250,16629.1,5,a-Ni+Im-Ms+,-1,1,-1,1,0.95,400,200,180,1,42,19353.62,19353.62,16.384,39.8429,40.4068
airland12,250,16629.1,5,a-Ni+Im-Ms+,-1,1,-1,1,0.95,400,200,180,2,55,19353.69,19353.69,16.3845,39.9268,40.6449
airland12,250,16629.1,6,a-Ni+Im+Ms-,-1,1,1,-1,0.95,400,1200,30,1,42,16681.42,16681.42,0.3146,72.7858,79.9007
airland12,250,16629.1,6,a-Ni+Im+Ms-,-1,1,1,-1,0.95,400,1200,30,2,55,16628.98,16628.98,-0.0007,96.4403,103.414
airland12,250,16629.1,7,a-Ni+Im+Ms+,-1,1,1,1,0.95,400,1200,180,1,42,16490.17,16490.17,-0.8355,177.0132,179.7687
airland12,250,16629.1,7,a-Ni+Im+Ms+,-1,1,1,1,0.95,400,1200,180,2,55,16513.34,16513.34,-0.6961,174.0892,179.7292
airland12,250,16629.1,8,a+Ni-Im-Ms-,1,-1,-1,-1,0.995,80,200,30,1,42,20140.91,20140.91,21.1185,3.1425,4.5488
airland12,250,16629.1,8,a+Ni-Im-Ms-,1,-1,-1,-1,0.995,80,200,30,2,55,20090.35,20090.35,20.8144,2.8244,4.2351
airland12,250,16629.1,9,a+Ni-Im-Ms+,1,-1,-1,1,0.995,80,200,180,1,42,19732.51,19732.51,18.6625,7.6157,8.1021
airland12,250,16629.1,9,a+Ni-Im-Ms+,1,-1,-1,1,0.995,80,200,180,2,55,20019.74,20019.74,20.3898,7.8822,8.1022
airland12,250,16629.1,10,a+Ni-Im+Ms-,1,-1,1,-1,0.995,80,1200,30,1,42,20140.91,20140.91,21.1185,3.1359,4.561
airland12,250,16629.1,10,a+Ni-Im+Ms-,1,-1,1,-1,0.995,80,1200,30,2,55,20090.35,20090.35,20.8144,2.7527,4.1511
airland12,250,16629.1,11,a+Ni-Im+Ms+,1,-1,1,1,0.995,80,1200,180,1,42,16472.86,16472.86,-0.9396,62.9317,63.9691
airland12,250,16629.1,11,a+Ni-Im+Ms+,1,-1,1,1,0.995,80,1200,180,2,55,16896.94,16896.94,1.6107,64.8106,66.1116
airland12,250,16629.1,12,a+Ni+Im-Ms-,1,1,-1,-1,0.995,400,200,30,1,42,18739.08,18739.08,12.6885,22.9452,29.8665
airland12,250,16629.1,12,a+Ni+Im-Ms-,1,1,-1,-1,0.995,400,200,30,2,55,18873.17,18873.17,13.4948,29.187,35.999
airland12,250,16629.1,13,a+Ni+Im-Ms+,1,1,-1,1,0.995,400,200,180,1,42,19353.62,19353.62,16.384,39.3886,39.9095
airland12,250,16629.1,13,a+Ni+Im-Ms+,1,1,-1,1,0.995,400,200,180,2,55,19353.69,19353.69,16.3845,38.44,39.0798
airland12,250,16629.1,14,a+Ni+Im+Ms-,1,1,1,-1,0.995,400,1200,30,1,42,18739.08,18739.08,12.6885,22.947,29.8807
airland12,250,16629.1,14,a+Ni+Im+Ms-,1,1,1,-1,0.995,400,1200,30,2,55,18873.17,18873.17,13.4948,29.1248,35.9678
airland12,250,16629.1,15,a+Ni+Im+Ms+,1,1,1,1,0.995,400,1200,180,1,42,16490.17,16490.17,-0.8355,161.0342,179.7686
airland12,250,16629.1,15,a+Ni+Im+Ms+,1,1,1,1,0.995,400,1200,180,2,55,16440.7,16440.7,-1.133,177.9043,179.8338
airland12,250,16629.1,16,CENTER,0,0,0,0,0.98,200,600,100,1,42,16621.73,16621.73,-0.0443,71.8474,72.6094
airland12,250,16629.1,16,CENTER,0,0,0,0,0.98,200,600,100,2,55,19728.19,19728.19,18.6365,9.3609,9.4503
airland13,500,39287.52,0,a-Ni-Im-Ms-,-1,-1,-1,-1,0.95,80,200,30,1,42,44619.49,44619.49,13.5717,35.3418,36.5612
airland13,500,39287.52,0,a-Ni-Im-Ms-,-1,-1,-1,-1,0.95,80,200,30,2,55,47034.11,47034.11,19.7177,3.5091,8.1874
airland13,500,39287.52,1,a-Ni-Im-Ms+,-1,-1,-1,1,0.95,80,200,180,1,42,46717.45,46717.45,18.9117,17.1444,17.3998
airland13,500,39287.52,1,a-Ni-Im-Ms+,-1,-1,-1,1,0.95,80,200,180,2,55,47116.73,47116.73,19.928,0.0,13.5043
airland13,500,39287.52,2,a-Ni-Im+Ms-,-1,-1,1,-1,0.95,80,1200,30,1,42,44619.49,44619.49,13.5717,35.2485,37.2428
airland13,500,39287.52,2,a-Ni-Im+Ms-,-1,-1,1,-1,0.95,80,1200,30,2,55,47034.11,47034.11,19.7177,3.4545,8.14
airland13,500,39287.52,3,a-Ni-Im+Ms+,-1,-1,1,1,0.95,80,1200,180,1,42,41667.86,41667.86,6.0588,162.1999,162.2423
airland13,500,39287.52,3,a-Ni-Im+Ms+,-1,-1,1,1,0.95,80,1200,180,2,55,46093.85,46093.85,17.3244,32.712,44.8749
airland13,500,39287.52,4,a-Ni+Im-Ms-,-1,1,-1,-1,0.95,400,200,30,1,42,42517.86,42517.86,8.2223,120.083,121.7175
airland13,500,39287.52,4,a-Ni+Im-Ms-,-1,1,-1,-1,0.95,400,200,30,2,55,40957.83,40957.83,4.2515,134.9589,136.8701
airland13,500,39287.52,5,a-Ni+Im-Ms+,-1,1,-1,1,0.95,400,200,180,1,42,47116.73,47116.73,19.928,0.0,28.7429
airland13,500,39287.52,5,a-Ni+Im-Ms+,-1,1,-1,1,0.95,400,200,180,2,55,46460.97,46460.97,18.2589,63.5481,65.2653
airland13,500,39287.52,6,a-Ni+Im+Ms-,-1,1,1,-1,0.95,400,1200,30,1,42,41067.28,41067.28,4.5301,172.2227,178.6704
airland13,500,39287.52,6,a-Ni+Im+Ms-,-1,1,1,-1,0.95,400,1200,30,2,55,40376.52,40376.52,2.7719,176.5483,178.4014
airland13,500,39287.52,7,a-Ni+Im+Ms+,-1,1,1,1,0.95,400,1200,180,1,42,47116.73,47116.73,19.928,0.0,28.7486
airland13,500,39287.52,7,a-Ni+Im+Ms+,-1,1,1,1,0.95,400,1200,180,2,55,42103.95,42103.95,7.1688,178.8426,179.135
airland13,500,39287.52,8,a+Ni-Im-Ms-,1,-1,-1,-1,0.995,80,200,30,1,42,46382.83,46382.83,18.06,12.1381,14.4426
airland13,500,39287.52,8,a+Ni-Im-Ms-,1,-1,-1,-1,0.995,80,200,30,2,55,47034.11,47034.11,19.7177,3.4175,8.044
airland13,500,39287.52,9,a+Ni-Im-Ms+,1,-1,-1,1,0.995,80,200,180,1,42,46282.13,46282.13,17.8036,15.9002,17.1321
airland13,500,39287.52,9,a+Ni-Im-Ms+,1,-1,-1,1,0.995,80,200,180,2,55,47099.82,47099.82,19.8849,14.0287,14.4986
airland13,500,39287.52,10,a+Ni-Im+Ms-,1,-1,1,-1,0.995,80,1200,30,1,42,46382.83,46382.83,18.06,12.1914,14.5115
airland13,500,39287.52,10,a+Ni-Im+Ms-,1,-1,1,-1,0.995,80,1200,30,2,55,47034.11,47034.11,19.7177,3.4412,8.0565
airland13,500,39287.52,11,a+Ni-Im+Ms+,1,-1,1,1,0.995,80,1200,180,1,42,42833.46,42833.46,9.0256,136.9963,139.9786
airland13,500,39287.52,11,a+Ni-Im+Ms+,1,-1,1,1,0.995,80,1200,180,2,55,45821.33,45821.33,16.6308,35.3769,47.4263
airland13,500,39287.52,12,a+Ni+Im-Ms-,1,1,-1,-1,0.995,400,200,30,1,42,43369.84,43369.84,10.3909,104.5869,107.4984
airland13,500,39287.52,12,a+Ni+Im-Ms-,1,1,-1,-1,0.995,400,200,30,2,55,43804.88,43804.88,11.4982,103.874,106.7439
airland13,500,39287.52,13,a+Ni+Im-Ms+,1,1,-1,1,0.995,400,200,180,1,42,47116.73,47116.73,19.928,0.0,27.0888
airland13,500,39287.52,13,a+Ni+Im-Ms+,1,1,-1,1,0.995,400,200,180,2,55,46460.97,46460.97,18.2589,58.777,60.3913
airland13,500,39287.52,14,a+Ni+Im+Ms-,1,1,1,-1,0.995,400,1200,30,1,42,41959.12,41959.12,6.8001,178.6387,178.701
airland13,500,39287.52,14,a+Ni+Im+Ms-,1,1,1,-1,0.995,400,1200,30,2,55,43237.27,43237.27,10.0534,118.5368,129.0116
airland13,500,39287.52,15,a+Ni+Im+Ms+,1,1,1,1,0.995,400,1200,180,1,42,47116.73,47116.73,19.928,0.0,26.9544
airland13,500,39287.52,15,a+Ni+Im+Ms+,1,1,1,1,0.995,400,1200,180,2,55,42085.53,42085.53,7.1219,179.602,179.9925
airland13,500,39287.52,16,CENTER,0,0,0,0,0.98,200,600,100,1,42,41389.44,41389.44,5.3501,178.4252,178.5031
airland13,500,39287.52,16,CENTER,0,0,0,0,0.98,200,600,100,2,55,40994.37,40994.37,4.3445,169.7413,171.2267
